year,event,incident_number,incident_start,incident_end,declaration_date,days_to_declaration_from_start,days_to_declaration_from_end,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount,sba_total_approved_loan_amount,sba_loan_count,sba_home_approved_loan_amount,sba_home_loan_count,sba_business_approved_loan_amount,sba_business_loan_count
2012,Arkansas Severe Winter Storm,4100,2012-12-25,2012-12-26,2013-01-29,35,34,https://www.fema.gov/disaster/4100,AR,Severe Ice Storm,NA,NA,NA,NA,NA,8293401.3,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Pennsylvania Hurricane Sandy,4099,2012-10-26,2012-11-08,2013-01-10,76,63,https://www.fema.gov/disaster/4099,PA,Hurricane,NA,NA,NA,NA,NA,12666844.02,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Ohio Severe Storms and Flooding Due to the Remnants of Hurricane Sandy,4098,2012-10-29,2012-10-30,2013-01-03,66,65,https://www.fema.gov/disaster/4098,OH,Hurricane,NA,NA,NA,NA,NA,17603230.69,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Massachusetts Hurricane Sandy,4097,2012-10-27,2012-11-08,2012-12-19,53,41,https://www.fema.gov/disaster/4097,MA,Hurricane,NA,NA,NA,NA,NA,10799381.1,265,1442000,2013-05-29,161,https://www.govinfo.gov/content/pkg/FR-2013-05-29/pdf/2013-12683.pdf,Commonwealth of Massachusetts,https://www.mass.gov/info-details/community-development-block-grant-disaster-recovery-cdbg-dr,1442000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,District of Columbia Hurricane Sandy,4096,2012-10-26,2012-10-31,2012-12-05,40,35,https://www.fema.gov/disaster/4096,DC,Hurricane,NA,NA,NA,NA,NA,3119810.75,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,New Hampshire Hurricane Sandy,4095,2012-10-26,2012-11-08,2012-11-28,33,20,https://www.fema.gov/disaster/4095,NH,Hurricane,NA,NA,NA,NA,NA,2113605.92,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,"Alaska Severe Storm, Straight-Line Winds, Flooding, and Landslides",4094,2012-09-15,2012-09-30,2012-11-27,73,58,https://www.fema.gov/disaster/4094,AK,Severe Storm,NA,NA,NA,NA,NA,24774756.74,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,West Virginia Hurricane Sandy,4093,2012-10-29,2012-11-08,2012-11-27,29,19,https://www.fema.gov/disaster/4093,WV,Hurricane,NA,NA,NA,NA,NA,14890071.93,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Virginia Hurricane Sandy,4092,2012-10-26,2012-11-08,2012-11-26,31,18,https://www.fema.gov/disaster/4092,VA,Hurricane,NA,NA,NA,NA,NA,10459122.12,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Maryland Hurricane Sandy,4091,2012-10-26,2012-11-04,2012-11-20,25,16,https://www.fema.gov/disaster/4091,MD,Hurricane,1365,732,53.63,3542.3,2592961.32,30749448.69,775,13640000,2013-03-05,105,https://www.govinfo.gov/content/pkg/FR-2013-03-05/pdf/2013-05170.pdf,State of Maryland,https://dhcd.maryland.gov/Communities/Pages/cdbg/CDBGSandyDisasterRecovery.aspx,8640000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-18,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of Maryland,https://dhcd.maryland.gov/Communities/Pages/cdbg/CDBGSandyDisasterRecovery.aspx,5000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836800,9,0,0,0,0
2012,Delaware Hurricane Sandy,4090,2012-10-27,2012-11-08,2012-11-16,20,8,https://www.fema.gov/disaster/4090,DE,Hurricane,NA,NA,NA,NA,NA,6615076.59,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Rhode Island Hurricane Sandy,4089,2012-10-26,2012-10-31,2012-11-03,8,3,https://www.fema.gov/disaster/4089,RI,Hurricane,592,105,17.74,4012.77,421340.81,8734303.07,255,8797000,2013-03-05,122,https://www.govinfo.gov/content/pkg/FR-2013-03-05/pdf/2013-05170.pdf,State of Rhode Island,https://housing.ri.gov/programs/community-development-block-grants,3240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-18,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of Rhode Island,https://housing.ri.gov/programs/community-development-block-grants,5333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,State of Rhode Island,https://housing.ri.gov/programs/community-development-block-grants,223667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1411200,7,0,0,0,0
2012,Utah Severe Storm and Flooding,4088,2012-09-11,2012-09-11,2012-11-03,53,53,https://www.fema.gov/disaster/4088,UT,Flood,NA,NA,NA,NA,NA,1653796.77,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Connecticut Hurricane Sandy,4087,2012-10-27,2012-11-08,2012-10-30,3,-9,https://www.fema.gov/disaster/4087,CT,Hurricane,12105,2970,24.54,5189.2,15411911.44,58096461.11,674,97311800,2013-03-05,126,https://www.govinfo.gov/content/pkg/FR-2013-03-05/pdf/2013-05170.pdf,State of Connecticut,https://portal.ct.gov/doh/doh/sandy-pages/homepage-grid/cdbg-dr-action-plan,71820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-18,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of Connecticut,https://portal.ct.gov/doh/doh/sandy-pages/homepage-grid/cdbg-dr-action-plan,13200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,State of Connecticut,https://portal.ct.gov/doh/doh/sandy-pages/homepage-grid/cdbg-dr-action-plan,2291800,State of Connecticut (Rebuild by Design),https://portal.ct.gov/doh/doh/sandy-pages/homepage-grid/cdbg-dr-action-plan,10000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13737800,64,0,0,0,0
2012,New Jersey Hurricane Sandy,4086,2012-10-26,2012-11-08,2012-10-30,4,-9,https://www.fema.gov/disaster/4086,NJ,Hurricane,260881,61336,23.51,6875.4,421709320.9,2458680351,4788,2502171500,2013-03-05,126,https://www.govinfo.gov/content/pkg/FR-2013-03-05/pdf/2013-05170.pdf,State of New Jersey,https://www.nj.gov/dca/ddrm/resources/cdbg.shtml,1829520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-18,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of New Jersey,https://www.nj.gov/dca/ddrm/resources/cdbg.shtml,209000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,State of New Jersey,https://www.nj.gov/dca/ddrm/resources/cdbg.shtml,83651500,State of New Jersey (Rebuild by Design),https://www.nj.gov/dca/ddrm/resources/cdbg.shtml,380000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208550500,648,0,0,0,0
2012,New York Hurricane Sandy,4085,2012-10-27,2012-11-08,2012-10-30,3,-9,https://www.fema.gov/disaster/4085,NY,Hurricane,269636,117643,43.63,8607.22,1012579287,14768870318,4344,5924776857,2013-03-05,126,https://www.govinfo.gov/content/pkg/FR-2013-03-05/pdf/2013-05170.pdf,New York City,https://www.nyc.gov/site/cdbgdr/index.page,1772820000,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,1713960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-18,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,New York City,https://www.nyc.gov/site/cdbgdr/index.page,1447000000,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,299571429,NA,NA,NA,NA,NA,NA,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,New York City,https://www.nyc.gov/site/cdbgdr/index.page,91293714,State of New York,https://hcr.ny.gov/cdbg-disaster-recovery,60131714,New York City (Rebuild by Design),https://www.nyc.gov/site/cdbgdr/index.page,355000000,New York State (Rebuild by Design),https://hcr.ny.gov/cdbg-disaster-recovery,185000000,NA,NA,NA,NA,NA,286807500,606,0,0,0,0
2012,Florida Hurricane Isaac,4084,2012-08-27,2012-08-29,2012-10-18,52,50,https://www.fema.gov/disaster/4084,FL,Hurricane,NA,NA,NA,NA,NA,17828372.01,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,"Washington Severe Storm, Straight-Line Winds, and Flooding",4083,2012-07-20,2012-07-20,2012-09-25,67,67,https://www.fema.gov/disaster/4083,WA,Severe Storm,NA,NA,NA,NA,NA,2757341.45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Alabama Hurricane Isaac,4082,2012-08-26,2012-09-05,2012-09-21,26,16,https://www.fema.gov/disaster/4082,AL,Hurricane,NA,NA,NA,NA,NA,6640827.34,160,16385667,2013-05-29,250,https://www.govinfo.gov/content/pkg/FR-2013-05-29/pdf/2013-12683.pdf,State of Alabama,https://adeca.alabama.gov/cdbg-disaster-recovery/,16385667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Mississippi Hurricane Isaac,4081,2012-08-26,2012-09-11,2012-08-29,3,-13,https://www.fema.gov/disaster/4081,MS,Hurricane,25358,6663,26.28,2711.46,18066465.05,37399646.71,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2394800,55,0,0,0,0
2012,Louisiana Hurricane Isaac,4080,2012-08-26,2012-09-10,2012-08-29,3,-12,https://www.fema.gov/disaster/4080,LA,Hurricane,199571,45297,22.7,3123.69,141493695.6,299091068.3,1371,62512667,2013-05-29,273,https://www.govinfo.gov/content/pkg/FR-2013-05-29/pdf/2013-12683.pdf,State of Louisiana,https://www.doa.la.gov/doa/ocd/recovery-programs/,22132667,Jefferson Parish,https://www.jeffparish.gov/219/Disaster-Recovery,16453000,City of New Orleans,https://nola.gov/next/community-development/programs/restore-louisiana/,15031000,St. Tammany Parish,https://www.stpgov.org/departments/grants/cdbg-entitlement.php,8896000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32780000,215,0,0,0,0
2012,New Mexico Flooding,4079,2012-06-22,2012-07-12,2012-08-24,63,43,https://www.fema.gov/disaster/4079,NM,Flood,NA,NA,NA,NA,NA,25632263.08,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Oklahoma Freedom and Noble Wildfires,4078,2012-08-03,2012-08-14,2012-08-22,19,8,https://www.fema.gov/disaster/4078,OK,Fire,789,387,49.05,18385.15,7115053.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513500,3,0,0,0,0
2012,Ohio Severe Storms and Straight-Line Winds,4077,2012-06-29,2012-07-02,2012-08-20,52,49,https://www.fema.gov/disaster/4077,OH,Severe Storm,NA,NA,NA,NA,NA,16595662.54,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Wisconsin Severe Storms and Flooding,4076,2012-06-19,2012-06-20,2012-08-02,44,43,https://www.fema.gov/disaster/4076,WI,Severe Storm,NA,NA,NA,NA,NA,8488330.16,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Maryland Severe Storms and Straight-Line Winds,4075,2012-06-29,2012-07-08,2012-08-02,34,25,https://www.fema.gov/disaster/4075,MD,Severe Storm,NA,NA,NA,NA,NA,12040508.41,129,5000000,2013-11-18,473,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of Maryland,https://dhcd.maryland.gov/Communities/Pages/cdbg/CDBGSandyDisasterRecovery.aspx,5000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Montana Wildfire,4074,2012-06-25,2012-07-10,2012-08-02,38,23,https://www.fema.gov/disaster/4074,MT,Fire,NA,NA,NA,NA,NA,1297026.84,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,District of Columbia Severe Storms,4073,2012-06-29,2012-07-01,2012-07-31,32,30,https://www.fema.gov/disaster/4073,DC,Severe Storm,NA,NA,NA,NA,NA,2914288.63,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Virginia Severe Storms and Straight-Line Winds,4072,2012-06-29,2012-07-01,2012-07-27,28,26,https://www.fema.gov/disaster/4072,VA,Severe Storm,NA,NA,NA,NA,NA,21670637.94,623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,West Virginia Severe Storms and Straight-Line Winds,4071,2012-06-29,2012-07-08,2012-07-23,24,15,https://www.fema.gov/disaster/4071,WV,Severe Storm,5146,1191,23.14,2337.77,2784278.58,11718720.76,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155600,14,0,0,0,0
2012,New Jersey Severe Storms and Straight-Line Winds,4070,2012-06-30,2012-06-30,2012-07-19,19,19,https://www.fema.gov/disaster/4070,NJ,Severe Storm,NA,NA,NA,NA,NA,8796860.02,293,292651500,2013-11-18,487,https://www.govinfo.gov/content/pkg/FR-2013-11-18/pdf/2013-27506.pdf,State of New Jersey,https://www.nj.gov/dca/ddrm/resources/cdbg.shtml,209000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-16,https://www.govinfo.gov/content/pkg/FR-2014-10-16/pdf/2014-24662.pdf,State of New Jersey,https://www.nj.gov/dca/ddrm/resources/cdbg.shtml,83651500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Minnesota Severe Storms and Flooding,4069,2012-06-14,2012-06-21,2012-07-06,22,15,https://www.fema.gov/disaster/4069,MN,Severe Storm,NA,NA,NA,NA,NA,41354847.24,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,Florida Tropical Storm Debby,4068,2012-06-23,2012-07-26,2012-07-03,10,-23,https://www.fema.gov/disaster/4068,FL,Severe Storm,16930,6757,39.91,4113.06,27791929.44,48651262.66,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2458500,86,0,0,0,0
2012,Colorado High Park and Waldo Canyon Wildfires,4067,2012-06-09,2012-07-11,2012-06-28,19,-13,https://www.fema.gov/disaster/4067,CO,Fire,NA,NA,NA,NA,NA,4046793.01,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,"Vermont Severe Storm, Tornado, and Flooding",4066,2012-05-29,2012-05-29,2012-06-22,24,24,https://www.fema.gov/disaster/4066,VT,Severe Storm,NA,NA,NA,NA,NA,1017761.39,70,4483000,2013-05-29,341,https://www.govinfo.gov/content/pkg/FR-2013-05-29/pdf/2013-12683.pdf,State of Vermont,https://accd.vermont.gov/community-development/funding-incentives/vcdp,4483000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2012,New Hampshire Severe Storm and Flooding,4065,2012-05-29,2012-05-31,2012-06-15,17,15,https://www.fema.gov/disaster/4065,NH,Severe Storm,NA,NA,NA,NA,NA,3039192.36,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
