"state_name","district_label","district_number","representative","party","total_applicants","total_funding","funding_per_applicant","n_zips","disaster_numbers","NAMELSAD","STATEFP"
"Washington","Washington District 5",5,"Michael Baumgartner","Republican",581,3606489.02,6207.38213425129,28,"4635,4671,4673,4759","Congressional District 5","53"
"Washington","Washington District 6",6,"Emily Randall","Democrat",135,425229.47,3149.84792592593,12,"4635,4715","Congressional District 6","53"
"Washington","Washington District 7",7,"Pramila Jayapal","Democrat",0,0,NA,0,NA,"Congressional District 7","53"
"Washington","Washington District 8",8,"Kim Schrier","Democrat",5,0,0,5,"4635","Congressional District 8","53"
"Washington","Washington District 9",9,"Adam Smith","Democrat",1,0,0,1,"4635","Congressional District 9","53"
"Washington","Washington District 10",10,"Marilyn Strickland","Democrat",8,0,0,7,"4635,4699","Congressional District 10","53"
"West Virginia","West Virginia District 1",1,"Carol D. Miller","Republican",9801,58492451.9300001,5968.0085634119,330,"4605,4611,4671,4756,4783,4787,4851,4861","Congressional District 1","54"
"West Virginia","West Virginia District 2",2,"Riley M. Moore","Republican",1834,14823547.25,8082.63208833152,45,"4605,4671,4673,4756,4783,4787,4884","Congressional District 2","54"
"Wisconsin","Wisconsin District 1",1,"Bryan Steil","Republican",838,3760336.05,4487.27452267303,7,"4892","Congressional District 1","55"
"Wisconsin","Wisconsin District 2",2,"Mark Pocan","Democrat",0,0,NA,0,NA,"Congressional District 2","55"
"Wisconsin","Wisconsin District 3",3,"Derrick Van Orden","Republican",0,0,NA,0,NA,"Congressional District 3","55"
"Wisconsin","Wisconsin District 4",4,"Gwen Moore","Democrat",39402,171281205.85,4347.01806634181,25,"4671,4892","Congressional District 4","55"
"Wisconsin","Wisconsin District 5",5,"Scott Fitzgerald","Republican",5348,30262306.46,5658.62125280479,36,"4892","Congressional District 5","55"
"Wisconsin","Wisconsin District 6",6,"Glenn Grothman","Republican",9,79868.76,8874.30666666667,2,"4671,4892","Congressional District 6","55"
"Wisconsin","Wisconsin District 7",7,"Thomas P. Tiffany","Republican",0,0,NA,0,NA,"Congressional District 7","55"
"Wisconsin","Wisconsin District 8",8,"Tony Wied","Republican",0,0,NA,0,NA,"Congressional District 8","55"
"Wyoming","Wyoming At-Large",0,"Harriet M. Hageman","Republican",0,0,NA,0,NA,"Congressional District (at Large)","56"
